@relation data_159

@attribute idno numeric
@attribute y numeric
@attribute w numeric
@attribute x1 {0,1}
@attribute x2 {0,1}
@attribute x3 {0,1}
@attribute z1 {0,1}
@attribute z2 {0,1}
@attribute z3 {0,1}
@attribute z4 {0,1}
@attribute z5 {0,1}
@attribute z6 numeric
@attribute z7 {0,1}
@attribute z8 numeric
@attribute binaryClass {P,N}

@data
21115,2,1.264,1,0,1,0,0,0,0,0,8,0,1.3,P
21116,2,0.451,1,0,1,0,0,1,0,0,10,1,-1.5,P
21119,2,0.458,1,0,0,0,1,0,0,0,8,0,-1.2,P
21120,2,1.896,1,0,1,0,0,0,0,0,5,0,0.8,P
21125,2,0.909,1,1,0,0,1,0,0,0,6,0,-1.7,P
21127,2,0.815,1,1,0,0,0,0,0,0,8,1,-1.8,P
21128,2,1.105,1,0,0,0,1,0,0,0,5,1,0.5,P
21130,2,0.632,1,1,0,0,1,0,0,0,6,0,0.8,P
21132,0,0.901,1,1,0,0,1,0,0,0,7,1,-0.6,P
21145,1,1.105,1,1,0,0,0,0,1,0,4,1,1,P
21146,2,1.024,1,0,0,0,0,0,0,0,8,0,-3.1,N
21147,1,0.914,1,1,0,0,0,0,0,0,6,1,-2.9,P
21148,2,1.078,1,1,0,0,0,0,0,0,8,1,0.3,P
21149,2,0.458,1,0,0,0,0,0,1,0,7,0,-1.1,P
21154,2,0.458,1,0,0,1,1,0,0,0,10,0,-1.4,N
21156,2,0.692,1,0,0,1,0,0,1,0,5,1,2.3,N
21158,1,0.553,1,0,0,1,1,0,0,0,9,1,1,P
21160,2,0.901,1,0,0,1,0,1,0,0,9,1,-1.3,N
21162,1,0.915,1,0,1,1,0,0,0,0,8,0,-1.1,N
21164,1,0.815,1,0,0,1,0,0,0,0,8,1,-2.2,N
21165,2,0.451,1,1,0,1,1,0,0,0,7,1,-1.3,P
21167,2,0.553,1,0,1,0,0,0,1,0,7,1,1.4,P
21173,2,2.211,1,1,0,0,0,0,0,0,9,1,0.9,P
21177,2,1.114,1,1,0,0,1,0,0,0,10,0,-0.2,N
21178,2,1.078,1,0,1,0,0,0,1,0,8,1,-0.3,P
21181,2,1.63,1,1,0,1,0,1,0,0,9,1,-2.1,N
21185,0,0.408,1,0,0,1,0,0,0,0,3,1,-2.5,N
21192,1,0.557,1,1,0,0,0,0,1,0,10,0,-0.4,N
21193,1,1.352,1,1,0,0,0,0,0,0,9,1,-1,N
21194,2,1.658,1,0,1,0,0,0,1,0,8,1,1.3,P
21195,2,0.901,1,0,0,0,0,0,1,0,7,1,-0.9,N
21196,2,0.915,1,0,0,0,0,0,0,0,10,0,-1.3,N
21197,0,0.821,1,0,1,0,0,0,1,0,3,0,2.1,P
21199,2,0.914,1,1,0,1,1,0,0,0,6,1,-3,P
21202,2,0.683,1,0,0,1,1,0,0,0,12,0,-2.9,P
21205,2,0.632,1,1,0,0,0,0,1,0,6,0,0.8,P
21206,1,1.114,1,0,0,0,0,0,0,0,10,0,0.2,P
21208,2,1.365,1,1,0,0,0,0,0,0,6,0,-3.1,P
21210,2,0.451,1,0,0,1,1,0,0,0,9,1,-1,P
21212,2,0.901,1,0,0,1,1,0,0,0,7,1,-0.7,N
21213,2,0.305,1,1,0,1,0,0,0,0,7,1,-2.6,P
21214,0,0.553,1,0,1,0,1,0,0,0,7,1,1.3,P
21216,2,0.408,1,1,0,0,0,0,0,0,9,1,-1.9,N
21218,2,0.915,1,1,0,0,0,0,1,0,10,0,-0.9,P
21220,2,0.815,1,1,0,0,1,0,0,0,7,1,-2.3,N
21223,0,0.914,1,1,0,0,1,0,0,0,10,1,-2.7,N
21224,2,0.683,1,1,0,0,1,0,0,0,12,0,-3.2,P
21228,2,0.909,1,1,0,0,0,0,0,0,8,0,-2.3,N
21231,2,0.821,1,0,1,1,0,0,0,0,12,0,3.1,P
21233,1,0.451,1,0,0,1,0,0,0,0,10,1,-0.8,N
21234,2,2.155,1,1,0,0,1,0,0,0,8,1,0.3,P
21236,2,1.024,1,1,0,0,1,0,0,0,8,0,-2.7,N
21238,2,0.557,1,1,0,0,1,0,0,0,7,0,-0.3,N
21251,2,0.455,1,1,0,1,0,0,0,0,9,0,-2.3,N
21253,2,0.458,1,0,1,1,1,0,0,0,8,0,-1.1,N
21256,2,0.901,1,0,0,1,0,0,1,0,7,1,-0.7,N
21264,1,0.455,1,0,0,0,0,0,0,0,12,0,-1.7,N
21266,2,1.024,1,0,1,0,0,0,0,0,11,0,-2.8,N
21269,2,0.683,1,0,0,0,0,0,0,0,9,0,-3.2,P
21271,2,1.105,1,1,0,0,1,0,0,0,5,1,0.6,P
21272,2,1.384,1,0,1,0,0,0,0,0,6,1,1.9,P
21275,1,1.024,1,1,0,0,0,0,0,0,8,0,-3,P
21276,2,0.61,1,1,0,0,1,0,0,0,6,1,-3.1,P
21277,2,2.529,1,1,0,0,0,0,1,0,9,0,1,P
21280,2,0.815,1,1,0,0,1,0,0,0,7,1,-1.9,P
21283,2,0.539,1,1,0,0,1,0,0,0,0,1,0.3,P
21284,1,0.821,1,0,0,0,0,0,1,0,10,0,1.5,N
21286,2,1.524,1,1,0,0,1,0,0,0,6,1,-2.9,P
21287,2,0.815,1,0,0,0,1,0,0,0,4,1,-2.5,P
21288,2,1.524,1,1,0,0,0,0,0,0,6,1,-2.7,P
21290,1,1.078,1,1,0,0,0,0,0,0,10,1,-0.2,P
21292,1,1.219,1,1,0,0,0,0,0,0,11,1,-3.1,N
21293,1,1.896,1,1,0,0,0,0,1,0,11,0,1.2,P
21297,2,1.078,1,1,0,0,1,0,0,0,8,1,-0.5,N
21305,2,0.455,1,0,1,0,0,0,0,0,8,0,-1.6,P
21306,2,0.821,1,0,1,0,0,0,1,0,5,0,2,P
21307,2,0.821,1,0,1,0,0,0,0,0,9,0,1.9,P
21312,1,1.373,1,0,1,0,0,0,0,0,8,0,-1,P
21314,2,0.821,1,0,1,1,0,0,0,0,4,0,2.6,P
21316,2,1.831,1,0,0,0,0,0,0,0,9,0,-0.6,P
21317,1,2.463,1,0,0,0,0,0,0,0,0,0,2.2,N
21319,0,0.915,1,0,0,1,1,0,0,0,1,0,-1.2,N
21320,1,0.632,1,0,0,1,0,0,1,0,8,0,1.3,P
21321,2,0.408,1,0,0,1,0,0,0,0,6,1,-1.8,N
21322,2,0.557,1,0,0,1,0,0,1,0,11,0,-0.3,N
21324,2,0.539,1,0,1,0,1,0,0,0,3,1,0.3,P
21328,1,1.364,1,0,0,1,1,0,0,0,10,0,-2.4,P
21329,2,1.642,1,0,1,1,0,0,0,0,10,0,1.5,P
21330,2,1.264,1,0,1,1,0,0,0,0,8,0,1.2,N
21331,2,1.078,1,1,0,0,0,0,1,0,9,1,0.2,P
21333,2,0.821,1,0,1,1,0,0,0,0,10,0,1.9,P
21334,2,0.821,1,1,0,1,0,0,0,0,6,0,1.8,N
21335,2,0.815,1,1,0,1,0,0,0,0,6,1,-2.1,N
21336,2,1.105,1,0,0,1,0,0,0,0,8,1,0.7,P
21339,2,1.63,1,1,0,0,0,0,0,0,9,1,-1.8,P
21341,0,1.384,1,0,1,0,0,0,1,0,1,1,2,P
21343,2,1.114,1,1,0,0,0,0,0,0,10,0,-0.4,N
21344,2,0.821,1,0,1,0,0,0,0,0,7,0,3,P
21345,2,1.616,1,1,0,0,0,0,0,0,6,1,-0.5,N
21347,2,1.105,1,1,0,0,0,0,0,0,11,1,1.1,N
21350,0,0.305,1,1,0,1,1,0,0,0,3,1,-2.6,N
21352,1,1.373,1,0,0,1,0,0,0,0,10,0,-1.4,P
21353,2,1.365,1,0,0,1,1,0,0,0,11,0,-3,P
21357,2,0.909,1,0,0,0,0,0,0,0,8,0,-2.3,N
21358,2,0.61,1,1,0,0,0,0,1,0,10,1,-3.2,P
21360,1,0.909,1,0,0,0,0,0,0,0,11,0,-2.3,N
21362,2,1.024,1,1,0,0,0,0,0,0,9,0,-3,P
21372,2,1.63,1,0,0,0,0,0,1,1,9,1,-1.6,N
21373,1,0.455,1,1,0,0,0,0,0,0,9,0,-1.6,N
21384,0,0.815,1,1,0,0,1,0,0,0,7,1,-2.5,P
21387,2,0.909,1,1,0,0,1,0,0,0,7,0,-1.6,P
21388,1,1.642,1,0,1,0,0,0,0,0,10,0,1.7,N
21392,2,2.463,1,0,1,0,0,0,0,0,9,0,1.9,P
21395,2,1.078,1,0,0,1,1,0,0,0,8,1,-0.3,N
21397,1,1.896,1,0,1,0,0,0,0,0,10,0,1.4,P
21398,2,0.458,1,1,0,1,0,0,0,0,10,0,-1,N
21401,2,0.815,1,1,0,0,1,0,0,0,9,1,-2,N
21403,2,0.901,1,1,0,0,0,0,0,0,8,1,-1.2,N
21406,1,0.458,1,0,1,0,0,0,0,0,10,0,-1.3,N
21409,1,1.819,1,0,0,1,0,0,0,0,10,0,-2,P
21410,2,0.815,1,0,0,0,0,0,0,0,9,1,-2.3,N
21412,2,0.341,1,0,0,0,1,0,0,0,8,0,-2.7,P
21413,1,0.458,1,0,0,1,0,0,0,0,8,0,-0.9,N
21415,2,0.557,1,0,1,1,0,0,1,0,6,0,0.4,N
21416,2,0.341,1,0,0,1,0,0,0,0,7,0,-2.7,N
21419,2,0.451,1,0,0,1,0,0,0,0,11,1,-1.4,N
21420,2,1.078,1,0,0,1,0,0,0,0,8,1,0.1,P
21424,1,0.557,1,0,1,1,0,0,0,0,9,0,0,P
21429,2,1.384,1,0,1,0,1,0,0,0,0,1,2.6,P
21432,1,0.909,1,0,0,0,0,0,0,0,7,0,-1.7,N
21433,2,0.815,1,0,0,0,0,0,0,0,9,1,-1.6,N
21434,2,0.408,1,0,0,0,1,0,0,0,10,1,-2.1,N
21437,2,0.553,1,0,1,0,0,0,0,0,7,1,1.2,P
21438,2,1.352,1,0,0,0,0,0,0,0,10,1,-1.2,N
21441,1,0.915,1,0,1,0,1,0,0,0,8,0,-1.5,P
21442,1,1.078,1,0,0,0,0,0,1,0,10,1,-0.5,N
21447,2,0.815,1,0,0,0,0,0,0,0,10,1,-2.3,P
21448,2,0.455,1,0,0,0,1,0,0,0,6,0,-2.2,P
21450,0,1.223,1,1,0,0,1,0,0,0,12,1,-2.5,N
21452,2,0.915,1,0,1,0,0,0,0,0,7,0,-1.5,N
21455,2,1.219,1,0,0,0,0,0,0,0,7,1,-2.6,N
21456,2,0.915,1,0,0,0,0,0,1,0,9,0,-1,N
21457,2,1.078,1,1,0,0,0,0,1,0,1,1,0,P
21458,2,0.451,1,1,0,0,1,0,0,0,7,1,-1.2,N
21459,1,0.455,1,0,1,0,1,0,0,0,8,0,-2.1,P
21460,2,1.024,1,1,0,0,0,0,0,0,12,0,-3.2,P
21461,1,1.524,1,1,0,0,0,0,0,0,10,1,-3.2,P
21464,2,1.831,1,1,0,0,0,0,0,0,7,0,-1.3,P
21465,2,1.384,1,0,1,0,1,0,0,0,9,1,1.6,P
21466,2,0.901,1,1,0,0,1,0,0,0,8,1,-0.9,N
21468,2,1.223,1,0,0,0,0,0,0,0,3,1,-2.3,N
21470,1,1.105,1,1,0,0,0,0,0,0,9,1,0.5,N
21477,1,1.642,1,0,1,0,0,0,0,0,9,0,3.2,P
21479,2,0.901,1,0,0,1,1,0,0,0,10,1,-1.3,N
21481,2,0.821,1,0,1,0,1,0,0,0,7,0,1.9,P
21482,2,0.914,1,0,0,0,0,0,0,0,7,1,-3,N
21484,2,0.455,1,1,0,0,1,0,0,0,12,0,-2.2,P
21485,1,0.455,1,1,0,0,0,0,1,0,12,0,-2,P
21491,2,1.264,1,1,0,0,0,0,1,0,6,0,0.9,P
21492,0,1.67,1,0,1,0,0,0,1,0,3,0,-0.3,P
21493,2,0.815,1,0,1,1,1,0,0,0,10,1,-2.5,N
21496,1,0.692,1,0,1,1,0,0,1,0,8,1,2.9,P
21497,1,1.078,1,1,0,1,0,0,1,1,10,1,-0.3,N
21500,0,0.408,1,0,0,1,0,1,0,0,1,1,-2.3,N
21504,2,1.829,1,1,0,0,0,0,0,0,9,1,-2.8,P
21505,2,1.658,1,0,0,1,0,0,1,0,3,1,0.5,P
21506,2,0.915,1,0,1,0,0,0,0,0,11,0,-1.4,N
21509,2,0.341,1,0,0,1,0,0,0,0,9,0,-2.7,P
21510,2,1.658,1,1,0,0,0,0,1,0,5,1,0.6,P
21511,0,1.024,1,1,0,0,1,0,0,0,7,0,-3.2,P
21513,2,0.821,1,0,1,0,0,0,0,0,11,0,2,P
21517,2,0.821,1,0,1,0,1,0,0,0,2,0,2.1,N
21525,2,0.458,1,0,0,1,0,0,0,0,11,0,-0.7,N
21528,2,1.896,1,0,1,0,0,0,1,0,10,0,1.1,P
21537,2,0.815,1,0,0,0,0,0,0,0,7,1,-2.5,N
21540,2,0.914,1,1,0,1,1,0,0,0,5,1,-2.8,P
21541,2,1.219,1,0,0,1,0,0,0,0,10,1,-3,P
21543,2,0.901,1,1,0,0,0,0,0,0,8,1,-1.4,N
21544,2,0.909,1,1,0,0,0,0,1,0,7,0,-2,N
21546,2,0.909,1,0,1,0,0,0,0,0,12,0,-2.2,P
21547,0,0.451,1,1,0,1,1,0,0,0,9,1,-1.3,N
21549,0,0.915,1,0,0,0,1,0,0,0,3,0,-0.9,N
21550,2,0.915,1,0,0,1,0,0,1,1,10,0,-1.3,N
21551,2,0.553,1,0,1,0,0,0,1,0,4,1,0.9,P
21552,2,1.114,1,0,0,1,0,0,0,0,10,0,0.1,P
21553,1,0.901,1,0,1,0,0,0,0,0,6,1,-1.2,P
21554,2,0.815,1,1,0,0,1,0,0,0,10,1,-2.4,N
21557,2,0.901,1,1,0,0,0,0,0,0,7,1,-1.4,P
21558,2,0.915,1,0,0,0,0,1,0,0,5,0,-1.5,P
21562,2,1.642,1,1,0,0,0,0,0,0,6,0,2.3,P
21565,2,0.305,1,1,0,1,0,0,0,0,11,1,-2.7,N
21567,1,2.211,1,0,0,1,0,0,0,0,2,1,1,P
21569,2,1.024,1,0,0,0,0,0,0,0,11,0,-2.9,N
21576,2,0.539,1,0,0,0,1,0,0,0,5,1,-0.5,N
21578,2,0.901,1,1,0,0,1,0,0,0,10,1,-0.8,P
21587,1,0.408,1,0,0,0,0,0,1,1,9,1,-1.9,N
21589,2,0.455,1,0,0,1,0,0,0,0,6,0,-2,N
21590,1,0.455,1,0,0,1,1,0,0,0,8,0,-2,N
21597,1,1.384,1,0,1,0,0,0,1,0,10,1,1.7,P
21598,2,1.105,1,1,0,0,0,0,1,0,10,1,0.6,P
21599,2,1.223,1,1,0,0,1,0,0,0,10,1,-2.5,N
21602,2,1.642,1,0,1,0,0,0,0,0,6,0,1.8,N
21603,2,0.901,1,1,0,0,0,0,0,0,9,1,-1.3,N
21606,1,1.114,1,0,0,0,1,0,0,0,4,0,0.2,N
21609,2,1.114,1,0,0,0,0,0,0,0,11,0,-0.3,N
21611,2,1.219,1,1,0,0,1,0,0,0,7,1,-3.1,N
21612,2,0.458,1,0,0,0,1,0,0,0,7,0,-1.5,N
21614,1,0.451,1,1,0,0,0,0,1,0,8,1,-1.1,N
21617,1,0.909,1,0,0,0,0,0,1,0,8,0,-2.1,N
21619,2,0.455,1,0,1,0,1,0,0,0,7,0,-1.6,N
21624,2,0.915,1,1,0,0,1,0,0,0,4,0,-1,N
21626,1,3.316,1,1,0,0,1,0,0,0,2,1,1.3,P
21633,1,0.455,1,0,0,0,0,0,0,0,5,0,-1.9,N
21634,2,0.901,1,1,0,0,0,0,0,0,3,1,-1.1,P
21635,1,0.458,1,0,1,0,0,0,0,0,10,0,-1.2,P
21636,1,1.658,1,1,0,0,0,0,0,0,8,1,0.9,N
21637,2,0.901,1,1,0,0,0,1,0,0,7,1,-0.9,N
21638,2,0.632,1,0,1,0,0,0,0,0,7,0,1.2,P
21644,2,1.078,1,1,0,0,0,0,0,0,9,1,0.4,N
21651,1,0.455,1,0,0,0,0,0,0,0,8,0,-2.5,P
21652,2,1.364,1,1,0,0,0,0,0,0,8,0,-1.8,P
21654,2,2.529,1,0,0,0,0,0,0,0,11,0,0.8,N
21657,2,0.901,1,0,0,0,0,0,1,0,9,1,-1.4,N
21658,0,1.219,1,0,0,0,1,0,0,0,8,1,-3.1,P
21663,2,1.078,1,0,0,0,1,0,0,0,5,1,-0.4,P
21664,2,0.815,1,1,0,1,1,0,0,0,10,1,-1.9,P
21670,2,1.364,1,0,0,1,1,0,0,0,7,0,-2.1,N
21672,2,0.341,1,0,0,1,0,0,0,0,6,0,-2.6,P
21675,2,1.078,1,1,0,0,0,0,1,0,8,1,-0.5,N
21676,2,0.815,1,1,0,0,1,0,0,0,10,1,-2.5,P
21678,2,0.458,1,1,0,0,1,0,0,0,11,0,-0.6,N
21680,2,2.694,1,1,0,0,0,0,1,0,9,1,-0.5,N
21681,2,0.909,1,1,0,0,1,0,0,0,10,0,-2.2,N
21683,1,1.078,1,1,0,1,0,0,1,0,10,1,-0.4,N
21684,2,1.365,1,0,0,1,0,0,0,0,6,0,-2.7,P
21685,2,0.915,1,1,0,0,0,0,0,0,8,0,-1.1,P
21688,2,0.915,1,0,0,1,0,0,0,0,11,0,-1.2,N
21689,2,1.384,1,1,0,1,0,0,0,0,2,1,1.8,P
21692,2,0.455,1,0,0,1,1,0,0,0,3,0,-1.6,N
21697,2,1.078,1,0,0,0,1,0,0,0,5,1,-0.4,N
21699,2,1.264,1,1,0,0,0,0,0,0,8,0,0.7,P
21700,2,0.557,1,1,0,0,1,0,0,0,7,0,0.2,P
21703,1,0.692,1,0,1,0,0,0,0,0,5,1,3.6,P
21705,2,0.455,1,1,0,0,1,0,0,0,8,0,-2.2,P
21706,1,0.815,1,0,0,0,0,0,0,0,8,1,-2.4,N
21708,1,0.632,1,0,1,1,0,0,0,0,0,0,1,P
21709,1,0.683,1,0,0,1,0,0,0,0,8,0,-2.8,P
21711,2,0.61,1,1,0,0,0,0,0,0,7,1,-2.6,P
21716,2,0.557,1,0,0,0,0,0,0,0,7,0,0.4,P
21717,2,1.819,1,0,1,0,0,0,0,0,7,0,-1.6,P
21718,2,0.901,1,0,1,1,1,0,0,0,3,1,-0.8,P
21719,2,1.024,1,0,1,0,0,0,0,0,6,0,-2.7,N
21721,2,0.821,1,0,1,1,0,0,0,0,4,0,1.8,N
21722,2,0.451,1,1,0,0,0,0,0,0,7,1,-1.4,P
21723,2,0.909,1,1,0,0,0,0,0,0,10,0,-2.3,N
21724,1,1.373,1,0,1,0,0,0,0,0,10,0,-0.9,N
21727,0,0.815,1,1,0,0,0,0,1,1,2,1,-2.1,P
21730,1,1.365,1,0,1,0,0,0,0,0,10,0,-2.8,N
21732,2,0.61,1,0,0,0,1,0,0,0,8,1,-3.1,P
21733,1,1.67,1,0,1,0,0,0,1,0,9,0,-0.4,P
21735,2,1.896,1,0,0,0,0,0,0,0,12,0,0.5,N
21741,1,1.219,1,1,0,0,1,0,0,0,9,1,-2.9,P
21742,2,0.455,1,1,0,0,0,0,0,0,11,0,-1.6,N
21743,1,0.901,1,1,0,1,0,0,0,0,12,1,-0.7,P
21744,2,0.451,1,0,0,0,0,0,0,0,9,1,-1,N
21745,2,1.384,1,0,1,0,0,0,0,0,8,1,2.1,P
21746,1,1.896,1,0,1,1,0,0,1,0,10,0,1.2,N
21748,1,0.901,1,1,0,0,0,0,0,0,7,1,-1.4,N
21749,2,0.909,1,0,0,1,0,0,0,0,6,0,-2,N
21751,1,0.815,1,1,0,0,0,0,0,0,10,1,-2.5,N
21752,1,2.076,1,0,1,1,0,0,1,0,10,1,2,P
21757,2,0.341,1,0,0,1,1,0,0,0,11,0,-2.6,N
21763,0,0.539,1,1,0,1,1,0,0,0,1,1,-0.5,P
21765,1,0.632,1,1,0,1,0,0,0,0,10,0,1,P
21768,2,0.408,1,0,1,1,1,0,0,0,7,1,-1.9,N
21769,2,1.352,1,0,0,0,0,0,0,0,8,1,-1.5,N
21771,1,0.458,1,1,0,0,0,0,0,0,8,0,-1.3,P
21780,1,0.909,1,0,0,0,1,0,0,0,5,0,-2.3,N
21781,1,2.529,1,0,0,0,0,0,1,0,11,0,1.4,N
21782,2,1.642,1,0,0,0,1,0,0,0,1,0,2.8,P
21785,2,1.364,1,1,0,0,1,0,0,0,9,0,-2.5,P
21791,2,2.227,1,0,1,0,0,0,1,0,8,0,0.3,N
21793,2,0.683,1,1,0,0,1,0,0,0,7,0,-2.6,P
21795,2,1.642,1,0,1,0,0,0,0,0,10,0,1.5,P
21796,2,0.455,1,1,0,0,1,0,0,0,12,0,-2.3,N
21798,1,0.815,1,0,0,1,0,0,0,0,5,1,-2.2,N
21800,2,0.553,1,0,0,0,1,0,0,0,7,1,1.3,P
21801,1,1.384,1,0,1,0,1,0,0,0,6,1,1.8,P
21805,2,0.909,1,1,0,0,0,0,0,0,9,0,-2,N
21806,2,1.219,1,1,0,0,0,0,0,0,10,1,-2.9,N
21808,1,1.114,1,0,1,0,0,0,0,0,10,0,0.3,P
21815,2,0.815,1,1,0,1,1,0,0,0,8,1,-1.7,N
21816,1,0.408,1,1,0,1,0,0,0,0,8,1,-1.8,N
21821,2,0.815,1,0,0,1,0,0,0,0,10,1,-1.8,N
21824,1,0.408,1,0,0,0,0,0,0,0,11,1,-2,N
21827,2,1.802,1,1,0,0,1,0,0,0,6,1,-1.1,P
21828,1,1.616,1,0,1,1,0,0,0,0,5,1,0.4,P
21829,1,0.914,1,0,1,0,0,0,0,0,6,1,-2.9,P
21830,2,0.341,1,0,1,0,1,0,0,0,10,0,-3,P
21833,2,0.539,1,1,0,0,0,0,1,0,4,1,0.1,N
21834,2,1.384,1,0,1,0,0,0,1,0,8,1,2.3,P
21835,2,1.264,1,0,1,0,0,0,0,0,12,0,1,P
21838,2,1.658,1,0,1,0,0,0,1,0,7,1,0.8,N
21839,1,0.909,1,1,0,0,0,0,0,0,12,0,-1.7,N
21840,2,0.821,1,0,1,1,0,1,0,0,4,0,1.9,P
21843,2,1.352,1,1,0,1,0,0,0,0,6,1,-1.3,P
21844,2,1.364,1,0,1,0,0,0,0,0,12,0,-2.1,N
21845,1,1.223,1,1,0,0,0,1,0,0,9,1,-2.3,P
21850,2,0.815,1,1,0,0,0,0,0,0,10,1,-2.2,P
21852,2,0.455,1,1,0,1,0,0,0,0,10,0,-2.2,N
21854,2,1.264,1,1,0,1,0,0,1,0,6,0,1,N
21855,2,1.264,1,0,0,0,0,0,0,0,7,0,1.3,P
21863,2,0.909,1,0,0,0,0,0,0,0,6,0,-2,N
21870,2,1.024,1,0,0,1,1,0,0,0,4,0,-2.7,N
21874,2,0.901,1,0,0,1,0,0,1,0,7,1,-1.3,N
21878,2,0.915,1,0,0,0,0,0,0,0,11,0,-0.9,N
21881,2,0.341,1,0,0,0,0,0,0,0,6,0,-2.6,N
21886,2,1.114,1,1,0,0,1,0,0,0,8,0,0.1,P
21894,0,0.914,1,0,0,1,0,0,1,1,11,1,-2.8,N
21897,2,0.815,1,1,0,0,1,0,0,0,10,1,-2.5,N
21898,2,0.305,1,1,0,0,0,0,1,0,9,1,-2.7,N
21899,2,0.915,1,1,0,0,0,0,0,0,7,0,-0.9,N
21900,2,0.61,1,0,1,0,0,0,0,0,7,1,-2.9,N
21901,0,1.219,1,0,0,0,1,0,0,0,3,1,-2.7,N
21903,2,0.915,1,1,0,0,1,0,0,0,7,0,-1.1,P
21905,2,1.802,1,1,0,0,0,0,0,0,6,1,-0.7,P
21909,2,1.264,1,0,1,0,0,0,1,0,7,0,0.5,N
21910,2,1.024,1,1,0,0,0,0,0,0,10,0,-3,N
21912,2,0.815,1,1,0,0,1,0,0,0,4,1,-1.6,N
21913,2,0.451,1,1,0,1,1,0,0,0,6,1,-1.2,N
21915,1,0.815,1,0,0,1,1,0,0,0,11,1,-2.1,N
21919,2,0.909,1,0,0,1,0,0,0,0,11,0,-2.5,N
21920,2,1.642,1,0,1,0,0,0,0,0,9,0,2.1,P
21922,2,0.821,1,0,1,1,0,0,1,0,4,0,2.5,N
21924,2,1.105,1,0,1,0,0,0,0,0,11,1,1.3,P
21933,2,0.458,1,0,0,1,0,0,0,0,10,0,-0.6,N
21936,2,0.455,1,0,0,1,0,0,0,0,10,0,-1.8,N
21938,2,1.364,1,0,0,1,1,0,0,0,9,0,-2.3,N
21940,2,0.539,1,0,0,1,1,0,0,0,7,1,0.3,P
21945,2,1.365,1,1,0,0,0,0,0,0,10,0,-2.9,N
21956,2,0.901,1,1,0,0,0,0,1,0,8,1,-0.8,P
21959,1,0.901,1,0,0,0,0,0,1,0,7,1,-1.5,N
21963,1,2.768,1,0,0,0,0,0,1,0,9,1,1.5,N
21964,2,0.914,1,1,0,0,1,0,0,0,7,1,-3.2,P
21965,2,1.373,1,0,0,0,0,0,1,0,12,0,-1,N
21966,2,1.219,1,1,0,0,0,0,0,0,8,1,-3,N
21967,2,1.264,1,1,0,0,0,0,0,0,8,0,0.8,P
21968,1,0.821,1,0,1,0,0,0,1,0,11,0,1.5,P
21969,1,1.078,1,1,0,0,0,0,1,0,9,1,0.4,P
21972,2,0.901,1,1,0,0,0,0,0,0,5,1,-1.5,P
21974,1,1.642,1,0,1,0,0,0,0,0,8,0,2,N
21975,2,0.915,1,0,0,0,0,0,0,0,9,0,-1.4,P
21976,2,0.821,1,0,1,0,0,0,1,0,10,0,1.7,P
21979,2,0.915,1,1,0,0,1,0,0,0,7,0,-1.3,N
21981,2,0.909,1,0,0,0,0,0,0,0,8,0,-2.4,P
21982,1,1.365,1,0,0,0,0,0,0,0,9,0,-2.7,P
21988,2,1.024,1,0,0,1,0,0,0,0,10,0,-3,N
21990,2,0.915,1,0,1,0,0,0,0,0,10,0,-0.7,N
21992,2,0.451,1,0,0,0,1,0,0,0,7,1,-0.9,P
21994,2,0.451,1,0,1,0,1,0,0,0,8,1,-1.1,P
21995,2,0.909,1,1,0,0,1,0,0,0,2,0,-1.6,P
21999,2,0.821,1,0,1,0,0,0,0,0,7,0,2.3,N
22000,2,0.408,1,0,0,0,1,0,0,0,10,1,-2.3,N
22002,2,0.909,1,0,1,0,0,0,0,0,10,0,-1.7,P
22003,1,0.909,1,1,0,0,0,0,0,0,8,0,-2.2,N
22009,2,1.114,1,1,0,1,0,0,1,0,4,0,0,N
22012,2,0.683,1,0,0,1,0,0,0,0,6,0,-3.1,P
22013,2,0.901,1,0,0,0,0,1,0,0,2,1,-0.9,N
22014,1,1.078,1,1,0,0,1,0,0,0,0,1,-0.3,N
22018,2,1.642,1,0,1,1,0,0,0,0,8,0,1.7,N
22020,1,0.815,1,0,0,0,0,0,0,0,9,1,-2,N
22023,1,1.616,1,0,0,0,0,0,1,0,8,1,0.2,N
22024,1,0.914,1,0,1,0,0,0,0,0,8,1,-3,N
22026,2,0.901,1,0,0,0,1,0,0,0,7,1,-0.6,N
22028,1,0.683,1,0,0,1,0,0,0,0,9,0,-2.6,P
22032,2,1.384,1,0,0,0,0,0,1,0,7,1,2.7,P
22035,1,0.909,1,0,0,1,0,0,0,0,10,0,-2,N
22037,1,1.63,1,0,0,1,0,0,0,0,10,1,-2.1,N
22038,1,0.901,1,0,0,1,0,0,0,0,6,1,-1.5,N
22040,1,0.305,1,0,1,1,0,0,0,0,11,1,-2.9,P
22041,2,1.223,1,0,0,1,1,0,0,0,10,1,-2.2,N
22044,1,0.557,1,1,0,0,0,0,0,0,8,0,-0.1,N
22049,2,0.909,1,0,1,0,0,0,0,0,8,0,-1.6,N
22050,1,1.219,1,1,0,0,0,0,0,0,10,1,-2.9,N
22052,2,0.539,1,1,0,0,0,0,1,1,10,1,0.1,P
22055,1,2.227,1,1,0,0,0,0,0,0,8,0,-0.1,P
22058,2,0.815,1,1,0,0,1,0,0,0,10,1,-1.6,P
22065,2,0.901,1,0,1,0,0,1,0,0,7,1,-1.5,N
22067,2,1.105,1,0,0,0,1,0,0,0,7,1,0.5,P
